"chr","start","end","width","nCpGs","minFDR","Stouffer","maxdiff","meandiff","overlapping_genes"
"chr10",104319164,104319541,378,3,0.00831476554435321,0.000921163308313392,-0.00732648183268324,-0.00593893614521379,"ITPRIP"
"chr22",19148725,19149331,607,2,0.00832210469661895,0.0222135984809735,0.00598954518613941,0.0034556872792302,"GSC2"
"chr4",173528865,173529571,707,6,0.00833599847477219,0.00515942750470491,0.00605405347358075,0.00241214410114122,"HAND2-AS1, HAND2"
"chr7",27361329,27361921,593,5,0.00833695299441997,0.00101502602069553,-0.00296267701668072,-0.00163690368228508,"AC004009.1"
"chr7",137983610,137984335,726,2,0.00833695299441997,0.00132404314364861,-0.00846493796464766,-0.00616685383124727,"CREB3L2"
"chr19",35845524,35845718,195,3,0.00834032861850268,0.00409628653336754,0.0028352186907253,0.00147166914313634,"NPHS1"
"chr6",38027396,38027678,283,2,0.00834255466712906,0.0263614982845723,-0.00793406339958628,-0.00379966329190816,"ZFAND3"
"chr8",18888419,18888496,78,2,0.00834519052692358,0.0090314799362134,-0.00333887186526447,-0.00228080520924329,"PSD3"
"chr12",6209239,6209254,16,2,0.00834715425200838,0.00341203681314778,-0.0027036176072981,-0.00194439189218455,"CD9"
"chr3",183162689,183162980,292,4,0.00834937716019924,0.00197135518550629,0.00655397992136876,0.0047414498818773,"LAMP3"
"chr15",63050589,63050600,12,2,0.00835324815144286,0.00176328079520616,-0.00474340194206063,-0.00430622500395975,"TPM1"
"chr8",102808386,102808943,558,3,0.00836219535895295,0.00101537003890341,-0.00773434112355075,-0.00517084650795084,"GASAL1"
"chr19",15010387,15010784,398,10,0.00837817513648297,0.00712173274570131,-0.00421305356802287,0.00145884030857796,"CCDC105, SLC1A6"
"chr7",28955842,28956258,417,4,0.00837817513648297,0.021956770318299,0.0102091097250909,0.00526327102366602,"TRIL"
"chr20",37521254,37521733,480,4,0.00838490909068956,0.00397635294823054,0.00731300685214677,0.00378918588959525,"NNAT, BLCAP"
"chr9",110742819,110743137,319,3,0.00838626287701457,0.0010573691951531,-0.00765840260482427,-0.00616881264051464,"MUSK"
"chr6",3053294,3053870,577,7,0.00841123011310923,0.0052111923127658,0.00651734975962896,0.00269488973413327,""
"chr2",72920352,72921100,749,4,0.00841409130579787,0.00452736187414483,0.00422576494081508,0.00280878583357626,"EMX1"
"chr10",61937485,61937508,24,2,0.00843349634215337,0.00155287657590102,-0.00650408948282454,-0.00628076615055844,"ARID5B"
"chr13",41645083,41645340,258,2,0.00843512650053304,0.002150005067869,-0.00700879229791829,-0.00471698066062719,"VWA8"
"chr16",78460366,78461411,1046,3,0.00844156947769138,0.00133777466528424,-0.00768403655613199,-0.00571467963213743,"WWOX"
"chr3",66822047,66822452,406,2,0.00845122983197141,0.00531008206182452,-0.00779846284372382,-0.00576756019869356,"AC098969.2"
"chr20",10467573,10468211,639,2,0.00847406362529548,0.00230036190748322,-0.00805782230689442,-0.00655445589656337,"SLX4IP"
"chr1",68177505,68178157,653,2,0.00847423978357843,0.00178126660657112,-0.00742725582891139,-0.00469717293418679,"GNG12-AS1, WLS"
"chr16",66266708,66266791,84,2,0.00847423978357843,0.00162079232696459,-0.00868062420806909,-0.00842954557510089,""
"chr19",58380737,58381251,515,9,0.00848191726995488,0.00175531218440804,-0.00156880864312793,-0.000361581337922648,"ZNF837"
"chr13",24745995,24746686,692,5,0.00849343800658008,0.00116255242048421,0.00798781398438402,0.00494589430937228,"IRX1P1"
"chr1",161201326,161201679,354,5,0.00849480442363728,0.000719048671872905,-0.00784682369896927,-0.00616298694300841,"NDUFS2"
"chr19",3687753,3688479,727,6,0.0084976369174161,0.000540392109281636,-0.00788563296472592,-0.00602665304901068,"PIP5K1C"
"chr20",3239919,3240441,523,6,0.00849847076066952,0.00571907070594568,0.00825415453730603,0.00472869045322676,"AL109976.1"
"chr9",33117071,33117748,678,2,0.00850067821780899,0.00136802946957252,-0.00848264167575644,-0.0081799040255454,"B4GALT1"
"chr17",68772091,68772390,300,3,0.00850500237412887,0.0043676748447133,-0.00749364612003805,-0.00444498562240659,""
"chr2",47368934,47369291,358,6,0.00851262107523684,0.00637976740756338,0.00567060454539362,0.00298528831138053,"EPCAM"
"chr16",30418390,30418827,438,5,0.00851851595119563,0.00059775840275547,0.00640313966190427,0.00363369402191429,"ZNF771"
"chr15",83734422,83734934,513,2,0.00851945614302637,0.00299495729608816,-0.00541854972402927,-0.00395577369941832,"ADAMTSL3"
"chr1",210343750,210343795,46,2,0.00852154416701813,0.00166717326582717,-0.00850971589835016,-0.00745351290759264,"HHAT"
"chr4",119284948,119285308,361,2,0.00852277530891088,0.00241995215272477,-0.00758650974249056,-0.00487611368836415,"USP53"
"chr2",168211684,168212251,568,3,0.00853508447981676,0.00598571476723178,-0.00698545837899397,-0.00458187051194311,"STK39"
"chr5",127648869,127649302,434,5,0.00853620976227573,0.00174980230032606,-0.00703502508802141,-0.00452131840236792,"CTXN3"
"chr10",13990690,13991092,403,2,0.00853717157802275,0.00209793478351805,-0.00834389207289099,-0.00628060797830204,"FRMD4A"
"chr6",30882430,30883309,880,12,0.00854326984079509,0.000183335542554029,0.00627320484916073,0.00347926702849429,"DDR1"
"chr6",107246432,107247254,823,2,0.00854723691972057,0.00144419155719221,-0.00755045971693458,-0.00631268116652024,"PDSS2"
"chr8",143940821,143941796,976,5,0.00855054246003402,0.00437935515725471,-0.00674846395439715,-0.00394145373642505,"PLEC"
"chr1",206583136,206583744,609,3,0.00855636199214253,0.002150005067869,-0.005524084910763,-0.00376680212467774,"RASSF5, EIF2D"
"chr16",3175354,3175592,239,6,0.00856314980893095,0.137584539305657,0.00672450014580042,0.0021462485967225,""
"chr10",132186254,132186896,643,9,0.00857875309206459,0.270631689448152,0.00616394529958116,0.0017836584801357,""
"chr12",45292336,45292992,657,4,0.00857875309206459,0.00679400533993794,-0.00747844095607672,-0.00346312463697402,"ANO6"
"chr6",40951318,40951320,3,2,0.00857875309206459,0.00156798151576976,-0.00692899411704026,-0.0065032859591401,""
"chr17",57597718,57598171,454,3,0.00858101117515664,0.00265725835037575,-0.00809636462953756,-0.00372283609546999,"MSI2"
"chr17",64007876,64008172,297,4,0.00858932331068683,0.00274691900984009,-0.00768169317927346,-0.00383145205732711,"ICAM2"
"chr10",118732626,118733122,497,2,0.00859070037942576,0.00379206753499727,-0.00236695622025539,-0.00207199861225845,"CACUL1"
"chr14",33692892,33693473,582,2,0.00859963656114656,0.00187595204560351,-0.00641528740847029,-0.00551092475291154,"NPAS3"
"chr2",74516310,74516775,466,4,0.00860528742480014,0.00332761590708204,0.00564886396133475,0.00382932844020727,"TLX2"
"chr7",6152149,6152463,315,4,0.00861345077318405,0.122656206346727,-0.00371742704149878,-0.00109003313943427,"USP42"
"chr15",90761794,90762533,740,6,0.00862937143544273,0.00564733707506947,-0.00629171835925853,-0.00353397985314029,"BLM"
"chr15",57590182,57590430,249,2,0.00863672210776707,0.00507769635428943,-0.0047477532339455,-0.00394854806977315,""
"chr16",71628119,71628141,23,2,0.00863948970194517,0.00195358468862693,-0.00413197287585655,-0.00367539940827019,"MARVELD3"
"chr12",124532110,124532588,479,3,0.0086402050895261,0.001106151094092,0.00683133987552195,0.00421206836522816,"NCOR2"
"chr1",235648511,235648980,470,7,0.00865621841044484,0.000397581506385958,0.007277474586475,0.00479009856462955,"GNG4"
"chr9",130185257,130186170,914,4,0.00868991119688993,0.00140320960628902,-0.00540449650819498,-0.00318508770164766,"NCS1"
"chr14",55382671,55382810,140,2,0.00870052409660515,0.0633161885787776,-0.00576579464073229,-0.00293823042691927,"ATG14"
"chr19",16584352,16584481,130,2,0.00870241722574853,0.00209793478351805,-0.00273470967167614,-0.00217785693194682,"AC008764.1, MED26, AC008764.4"
"chr16",52606271,52607244,974,3,0.0087031252792218,0.0010596435521582,-0.00509227401163457,-0.00390462946292313,"AC026462.3, CASC16"
"chr1",169105057,169105696,640,5,0.00871622873747811,0.00121233644350277,0.00568633081686026,0.00282401997866607,""
"chr15",27511826,27512484,659,2,0.00872620083999501,0.00155342502443164,-0.00762830365471938,-0.00490464948747303,"GABRG3, AC104002.3"
"chr16",6573697,6574292,596,8,0.00873516350614948,0.000647295425886601,0.00700249853853208,0.00365190028097036,"RBFOX1, AC007223.1"
"chr15",41660037,41660629,593,7,0.00876169666263196,0.042984202837474,0.00537170427538565,0.0021823970450298,"MGA"
"chr10",3714716,3714746,31,2,0.0087666581006499,0.00195870196089813,-0.00550849369211068,-0.00474104227395352,""
"chr5",34510662,34512233,1572,3,0.00877976728037629,0.00021740298532977,-0.00845663976508435,-0.00639493861467443,""
"chr7",106178519,106179128,610,3,0.00880934105151025,0.0020737148947666,-0.0064991249684977,-0.00390510275690438,""
"chr17",80920564,80920677,114,3,0.00882593762284464,0.00165110087099692,-0.00746508120237398,-0.00634687729236797,"RPTOR"
"chr11",6235353,6236032,680,5,0.00882931107305685,0.00985160253700068,0.00473660225913966,0.00159807554226077,"CNGA4"
"chr15",101724546,101725090,545,9,0.008833192672937,0.0118911752837631,0.00558620036423044,0.00124972658578493,""
"chr15",67147074,67147659,586,4,0.00888215444636361,0.000878590731660596,-0.00701485049702375,-0.00480450092657521,"SMAD3"
"chr10",104640119,104641066,948,8,0.00889603411483817,0.0190873326948162,0.00539097933621857,0.0016960521793002,""
"chr2",199463105,199463752,648,3,0.00889927487981219,0.0304122284057155,0.00505881207079044,0.00261747953316466,"SATB2-AS1, SATB2"
"chr7",33996952,33997734,783,2,0.0089284063261554,0.00112216739317591,-0.00543285092277846,-0.00426993004919565,"BMPER"
"chr2",172339812,172339903,92,2,0.00894650041893748,0.00160011048562665,-0.0093084537689736,-0.00847306337257851,"AC104088.1"
"chr10",4344610,4344634,25,2,0.00894782524683578,0.00220541973428374,-0.00858647095135179,-0.00714782573694851,""
"chr2",234633780,234634022,243,2,0.0089587355332214,0.00265056234857146,-0.00697009822518566,-0.00561799445488272,""
"chr19",53520478,53521395,918,15,0.00896817111427056,0.00353142077524949,0.00736666147293574,0.00068278592228206,"ZNF331"
"chr12",52494508,52494696,189,2,0.00896817111427056,0.00274263532761945,-0.00724101316311122,-0.00672836945780302,""
"chr10",72257158,72257364,207,2,0.00898843225913388,0.00262329623331837,-0.00825060194908931,-0.00625528963913061,""
"chr9",5557926,5558491,566,2,0.00899776642049246,0.0017552067311946,-0.00577551299091063,-0.00535221060307819,"PDCD1LG2, AL162253.2"
"chr6",161033736,161034322,587,4,0.00899990104106752,0.000860498618317274,-0.00628732406318578,-0.0043411688607845,"MAP3K4"
"chr20",50626077,50626441,365,3,0.00900450759581875,0.00652597901004272,-0.00716453382363325,-0.00495440880600775,"RIPOR3"
"chr18",9139652,9140612,961,2,0.00901782777733152,0.000640614541844256,-0.00728418390773351,-0.00613864768612059,"AP005263.1, ANKRD12"
"chr10",11515638,11515735,98,2,0.00902192090678195,0.0019075035919472,-0.00892949295278743,-0.00521888650661031,"USP6NL"
"chr18",59079522,59079863,342,2,0.00902548868090805,0.00527399077309014,-0.00531357847500742,-0.00294634778288217,""
"chr12",51048979,51049213,235,2,0.00902806351590886,0.0046949568279126,-0.00859216765513831,-0.006277970186636,"LETMD1"
"chr6",108166184,108166699,516,4,0.00903668064469608,0.00182213407907182,0.003013420288604,0.00186818713992578,"NR2E1"
"chr3",111762089,111762494,406,2,0.00903679863706185,0.00844317909916171,-0.00687744351004828,-0.00432539897052559,"PLCXD2, PHLDB2"
"chr21",44907805,44908191,387,2,0.00904728539145518,0.00231897887339091,-0.00796938747072616,-0.00669908887327305,"ITGB2"
"chr21",33412070,33412500,431,2,0.00904770757551552,0.00246381249159742,-0.0034624109470055,-0.00323654818501953,"IFNGR2"
"chr20",59221186,59221594,409,3,0.00905034289002802,0.00178140790062956,-0.00688671601289042,-0.0050091421474578,"ZNF831"
"chr8",27611167,27612156,990,11,0.00906363713035743,0.000390553923005693,-0.00648942283826362,-0.00330147490199918,"CLU"
"chr17",65558308,65558685,378,5,0.00909732139553433,0.000505507510700404,0.00675056626493142,0.0055064720465214,"AXIN2, AC004805.1"
"chr1",6582346,6582725,380,2,0.0091006632713434,0.0352022393538074,-0.00707252401476177,-0.00368703108872369,"ZBTB48"
"chr8",103020331,103020648,318,6,0.00910496884599282,0.000603697056880556,0.00632306055354165,0.00406598701909131,"AP003550.1"
"chr13",73694363,73694436,74,2,0.00910496884599282,0.0204575022883709,-0.00486029955227542,-0.00267482581417213,"KLF12"
"chr19",10517165,10518359,1195,12,0.00911288105154368,0.00167739045760821,0.00328699480146866,0.00127787432342634,"S1PR5"
"chr19",47416830,47418144,1315,6,0.00911288105154368,0.000114251217748477,0.00707400435355956,0.00561029362964083,"MEIS3"
"chr1",183235578,183235701,124,3,0.00911558166502263,0.00106433989950144,-0.00722078693708352,-0.00666533533404122,"LAMC2"
"chr7",99140991,99141375,385,3,0.00911558166502263,0.00124590363653284,-0.00838730328578526,-0.00542676476016796,"SMURF1"
"chr1",225429198,225429456,259,4,0.00911717171640402,0.0101347466657965,-0.00600607874912073,-0.00293317399842939,""
"chr11",34600430,34600948,519,3,0.00913760811135179,0.000963694750247845,-0.00686246080110841,-0.00513227051650206,""
"chr17",2394102,2394943,842,4,0.00914049664694078,0.0278509350711535,0.00603787059605571,0.00104361660011026,"MNT"
"chr14",54672951,54673285,335,2,0.00915329356248991,0.00198220690718129,-0.00577979681842749,-0.00534776755560042,"SAMD4A"
"chr14",90743020,90743780,761,2,0.00917279923298587,0.00171265587961722,-0.00718349792875188,-0.00674748860512937,"TTC7B"
"chr17",38750272,38750471,200,2,0.00917732407596702,0.00455974065420227,0.00297260102227706,0.00280185592583398,"AC006449.5"
"chr17",61252421,61252542,122,2,0.00918810358216455,0.00199069657636931,-0.00692572354033062,-0.00571309846160033,"BCAS3"
"chr7",99499448,99500263,816,5,0.00918829351417262,0.000717013671252441,-0.00131320746637771,-0.000705174729150399,"ZNF789, ZNF394"
"chr20",46558711,46558784,74,2,0.00919284333417462,0.00195470883059338,-0.00662807631427377,-0.00643552851343059,"SLC13A3"
"chr14",69008657,69008908,252,2,0.00921083922051663,0.00233386535285331,-0.0058096796542909,-0.00537164942786451,""
"chr16",57175786,57176395,610,5,0.00921134817863194,0.000627063567719137,-0.00627838404953176,-0.00366581932309255,"PSME3IP1"
"chr8",23709797,23710428,632,7,0.00921348777840689,0.0167340060584584,0.00758334709954666,0.00289889407430171,"AC012574.1"
"chr13",44439521,44439888,368,2,0.00921348777840689,0.00192626662413446,-0.00712193749006929,-0.00510906602891895,"AL139184.1, TSC22D1"
"chr21",41425541,41425661,121,2,0.00922687422454368,0.00379388678033267,-0.00723680841622283,-0.00421071515346754,"MX1"
"chr16",83803703,83804235,533,4,0.00924040085973468,0.00367169949204469,-0.00604199727814296,-0.00418798995104082,"AC009119.1"
"chr13",98173738,98173943,206,2,0.00924684054532962,0.00219167875173179,-0.00764938120743551,-0.00542138166892685,"FARP1"
"chr14",68307296,68308016,721,2,0.00926146123492699,0.00108679637601032,-0.00577642886134323,-0.00473716483033416,"RAD51B"
"chr4",112521095,112521648,554,6,0.00926308843544331,0.00109564928636261,0.0071358930312771,0.00475396204776762,"NEUROG2-AS1"
"chr3",172074698,172074755,58,2,0.00926343475804495,0.00401396329319976,-0.00755149877582185,-0.00488231402642478,"FNDC3B"
"chr14",101480831,101481192,362,3,0.00926779355329732,0.00109413879174989,-0.00823589390568033,-0.00666208302593179,""
"chr11",118636455,118636726,272,3,0.00927917425594715,0.0210719084387044,-0.00526012096719508,-0.003399526127261,"PHLDB1, AP000941.1"
"chr19",18896502,18896787,286,5,0.00928320758814135,0.00228002457774715,0.00651565526025096,0.00342002325634101,"CERS1"
"chr1",27871863,27872945,1083,12,0.00928458864459171,0.00198220690718129,0.00381593612299608,0.0017217648759664,"THEMIS2"
"chr6",6689323,6690040,718,2,0.00929176199976463,0.00195470883059338,-0.00682178418695352,-0.00602827727411404,""
"chr6",32079316,32079934,619,5,0.00931151104573023,0.0551207021479046,-0.00702801526670982,-0.00158835221868009,"TNXB"
"chr3",71007045,71007400,356,2,0.00932480530124218,0.00158263187368812,-0.0047334535009979,-0.00380034671265886,"FOXP1, AC097634.4"
"chr10",123151034,123151518,485,3,0.00933850776495385,0.00238520352071054,-0.00621448396076754,-0.00425560440395333,""
"chr1",1780091,1780582,492,6,0.00935244015648333,0.00035878221753487,-0.00714154303101398,-0.00404130938637094,"NADK"
"chr15",36471108,36471324,217,3,0.00935477352534621,0.00175185391116544,0.00427814050881857,0.00283659778353597,""
"chr6",149243132,149243288,157,2,0.00935642122528621,0.00231337861007055,-0.00602240552970474,-0.00530070882435102,"AL031056.1, TAB2"
"chr12",14892789,14892930,142,2,0.00937180272674254,0.00245922148077643,-0.00773171964698962,-0.00748504994014927,"C12orf60"
"chr1",11188980,11189704,725,6,0.00937467510512684,0.000563763146589258,-0.00586098936732504,-0.00369263589648786,"ANGPTL7, MTOR"
"chr8",33514351,33514883,533,5,0.00937809702812227,0.0111718074678204,0.00809742409198029,0.00412130685156513,""
"chr16",89256676,89257625,950,6,0.00939399238233765,0.002200182608452,0.00692390845373696,0.00345672166945316,""
"chr1",211975416,211976081,666,3,0.00940438765935282,0.00124166489234102,-0.00712782723888551,-0.00522941052492792,"INTS7"
"chr9",3469353,3469707,355,2,0.00941612980996468,0.00509988135562573,-0.0057876875886429,-0.00401489356375801,"RFX3"
"chr2",101960935,101961564,630,3,0.0094350752267789,0.00133590233334335,-0.00827369110950236,-0.00643028153122213,""
"chr4",125101305,125101728,424,2,0.0094350752267789,0.00497753408691662,-0.008016638349104,-0.00436001375213584,""
"chr10",132540728,132540818,91,2,0.00943768323528912,0.00254306006900399,-0.00731682596204238,-0.00724645491323469,"INPP5A"
